id;link;nama_usaha;kategori;alamat;no_telp;jenis_platform;maps
483;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
484;https://www.tokopedia.com/sefti-tapis;Sefti tapis;Fashion Wanita;Bandar Lampung;;Tokopedia;
485;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;Fashion Muslim;Bandar Lampung;;Tokopedia;
486;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
487;https://www.tokopedia.com/sella-tapis;Sella Tapis;Office & Stationery;Bandar Lampung;;Tokopedia;
488;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;Fashion Wanita;Bandar Lampung;;Tokopedia;
489;https://www.tokopedia.com/sambordir-tapis-lampung;SamBordir Tapis Lampung;Fashion Wanita;Bandar Lampung;;Tokopedia;
490;https://www.tokopedia.com/lampung-ethnica;Lampung Ethnica_NEW;Olahraga;Kab. Lampung Timur;;Tokopedia;
491;https://www.tokopedia.com/sella-tapis;Sella Tapis;Fashion Wanita;Bandar Lampung;;Tokopedia;
492;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
493;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
494;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;Fashion Wanita;Bandar Lampung;;Tokopedia;
495;https://www.tokopedia.com/toko-tapis-rani-bordir;toko tapis rani bordir;Fashion Muslim;Kab. Lampung Utara;;Tokopedia;
496;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
497;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
498;https://www.tokopedia.com/seftia-sahwan-tapis-lampung;Seftia sahwan tapis lampung;Fashion Wanita;Bandar Lampung;;Tokopedia;
499;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
500;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
501;https://www.tokopedia.com/sefti-tapis;Sefti tapis;Fashion Wanita;Bandar Lampung;;Tokopedia;
502;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
503;https://www.tokopedia.com/lampung-ethnica;Lampung Ethnica_NEW;Fashion Pria;Kab. Lampung Timur;;Tokopedia;
504;https://www.tokopedia.com/sella-tapis;Sella Tapis;Fashion Muslim;Bandar Lampung;;Tokopedia;
505;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
506;https://www.tokopedia.com/sella-tapis;Sella Tapis;Fashion Muslim;Bandar Lampung;;Tokopedia;
507;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
508;https://www.tokopedia.com/sefti-tapis;Sefti tapis;Fashion Wanita;Bandar Lampung;;Tokopedia;
509;https://www.tokopedia.com/icha-tapislampung;Icha Tapislampung;Fashion Muslim;Kab. Pesawaran;;Tokopedia;
510;https://www.tokopedia.com/sambordir-tapis-lampung;SamBordir Tapis Lampung;Fashion Wanita;Bandar Lampung;;Tokopedia;
511;https://www.tokopedia.com/samisutra;SAMI SUTRA;Office & Stationery;Bandar Lampung;;Tokopedia;
512;https://www.tokopedia.com/sella-tapis;Sella Tapis;Fashion Wanita;Bandar Lampung;;Tokopedia;
513;https://www.tokopedia.com/sefti-tapis;Sefti tapis;Fashion Wanita;Bandar Lampung;;Tokopedia;
514;https://www.tokopedia.com/snailycraft;Maharani tapis lampung;Fashion Wanita;Bandar Lampung;;Tokopedia;
515;https://www.tokopedia.com/samisutra;SAMI SUTRA;Fashion Wanita;Bandar Lampung;;Tokopedia;
516;https://www.tokopedia.com/nitapis-lampung;Nitapis lampung;Office & Stationery;Bandar Lampung;;Tokopedia;
517;https://www.tokopedia.com/samisutra;SAMI SUTRA;Fashion Wanita;Bandar Lampung;;Tokopedia;
518;https://www.tokopedia.com/sambordir-tapis-lampung;SamBordir Tapis Lampung;Fashion Wanita;Bandar Lampung;;Tokopedia;
519;https://www.tokopedia.com/sefti-tapis;Sefti tapis;Office & Stationery;Bandar Lampung;;Tokopedia;
520;https://www.tokopedia.com/sefti-tapis;Sefti tapis;Fashion Wanita;Bandar Lampung;;Tokopedia;
521;https://www.tokopedia.com/lampung-ethnica;Lampung Ethnica_NEW;Fashion Pria;Kab. Lampung Timur;;Tokopedia;
522;https://www.tokopedia.com/sella-tapis;Sella Tapis;Fashion Wanita;Bandar Lampung;;Tokopedia;
523;https://www.tokopedia.com/lampung-ethnica;Lampung Ethnica_NEW;Fashion Pria;Kab. Lampung Timur;;Tokopedia;
524;https://www.tokopedia.com/sella-tapis;Sella Tapis;Dapur;Bandar Lampung;;Tokopedia;
525;https://www.tokopedia.com/sellacraft;Sellacraft_NEW;Fashion Wanita;Bandar Lampung;;Tokopedia;
526;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
527;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
528;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
529;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
530;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
531;https://www.tokopedia.com/bdl-olshopp;BDL OLSHOPP;Kecantikan;Bandar Lampung;;Tokopedia;
532;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
533;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
534;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
535;https://www.tokopedia.com/agen-jglow-lampung;agen jglow lampung;Kecantikan;Bandar Lampung;;Tokopedia;
536;https://www.tokopedia.com/kartikabeauty-521;kartikabeauty_NEW;Kecantikan;Metro;;Tokopedia;
537;https://www.tokopedia.com/johshop-pringsewu;Johshop Pringsewu;Kecantikan;Kab. Pringsewu;;Tokopedia;
538;https://www.tokopedia.com/larasshop21-435;Larasshop21_NEW;Kecantikan;Bandar Lampung;;Tokopedia;
539;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
540;https://www.tokopedia.com/agen-jglow-lampung;agen jglow lampung;Kecantikan;Bandar Lampung;;Tokopedia;
541;https://www.tokopedia.com/daviena-skincare-lampung-geh;Daviena Skincare Lampung Geh;Kecantikan;Bandar Lampung;;Tokopedia;
542;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
543;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
544;https://www.tokopedia.com/mk-skin-pusat-lampung;mk skin pusat lampung;Kecantikan;Kab. Tanggamus;;Tokopedia;
545;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
546;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
547;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
548;https://www.tokopedia.com/sucicollection12;sucicollection12;Kecantikan;Kab. Pringsewu;;Tokopedia;
549;https://www.tokopedia.com/yangratu-mirahayati-lampung;YANGRATU MIRAHAYATI LAMPUNG;Kecantikan;Bandar Lampung;;Tokopedia;
550;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
551;https://www.tokopedia.com/agen-jglow-lampung;agen jglow lampung;Perawatan Tubuh;Bandar Lampung;;Tokopedia;
552;https://www.tokopedia.com/mysaslampung;MYSAS.LAMPUNG;Perawatan Tubuh;Kab. Lampung Timur;;Tokopedia;
553;https://www.tokopedia.com/mysaslampung;MYSAS.LAMPUNG;Kecantikan;Kab. Lampung Timur;;Tokopedia;
554;https://www.tokopedia.com/davienaskincarelampung;Davienaskincare.lampung;Kecantikan;Kab. Lampung Utara;;Tokopedia;
555;https://www.tokopedia.com/mysaslampung;MYSAS.LAMPUNG;Kecantikan;Kab. Lampung Timur;;Tokopedia;
556;https://www.tokopedia.com/yangratu-mirahayati-lampung;YANGRATU MIRAHAYATI LAMPUNG;Kecantikan;Bandar Lampung;;Tokopedia;
557;https://www.tokopedia.com/yangratu-mirahayati-lampung;YANGRATU MIRAHAYATI LAMPUNG;Kecantikan;Bandar Lampung;;Tokopedia;
558;https://www.tokopedia.com/bdl-olshopp;BDL OLSHOPP;Kecantikan;Bandar Lampung;;Tokopedia;
559;https://www.tokopedia.com/review-by-mintiez;Review by mintiez;Kecantikan;Bandar Lampung;;Tokopedia;
560;https://www.tokopedia.com/toko-sb-skincare;TOKO SB SKINCARE;Kesehatan;Bandar Lampung;;Tokopedia;
561;https://www.tokopedia.com/sri-rohayati-skincare;Sri Rohayati skincare;Kecantikan;Kab. Mesuji;;Tokopedia;
562;https://www.tokopedia.com/sri-rohayati-skincare;Sri Rohayati skincare;Kecantikan;Kab. Mesuji;;Tokopedia;
563;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
564;https://www.tokopedia.com/kinzashop26;KINZASHOP25;Kecantikan;Bandar Lampung;;Tokopedia;
565;https://www.tokopedia.com/skinnaza-pusat;SKINNAZA PUSAT;Kecantikan;Kab. Lampung Selatan;;Tokopedia;
566;https://www.tokopedia.com/flogiftid;flogift.id;Perawatan Tubuh;Bandar Lampung;;Tokopedia;
567;https://www.tokopedia.com/ksskincare-1;KS cosmetic;Perawatan Tubuh;Bandar Lampung;;Tokopedia;
568;https://www.tokopedia.com/indragstn;toko indra agustian;Kecantikan;Bandar Lampung;;Tokopedia;
569;https://www.tokopedia.com/sr12bandarlampung;BELANJA SR12;Kecantikan;Bandar Lampung;;Tokopedia;
570;https://www.tokopedia.com/sr12bandarlampung;BELANJA SR12;Perawatan Tubuh;Bandar Lampung;;Tokopedia;
571;https://www.tokopedia.com/bdlshop;BDLSHOP@;Kecantikan;Bandar Lampung;;Tokopedia;
572;https://www.tokopedia.com/chintachink;Chintachink Shop;Makanan & Minuman;Bandar Lampung;;Tokopedia;
573;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
574;https://www.tokopedia.com/sri-rohayati-skincare;Sri Rohayati skincare;Kecantikan;Kab. Mesuji;;Tokopedia;
575;https://www.tokopedia.com/yangratu-mirahayati-lampung;YANGRATU MIRAHAYATI LAMPUNG;Kecantikan;Bandar Lampung;;Tokopedia;
576;https://www.tokopedia.com/three-nill;Three nill;Kecantikan;Kab. Lampung Selatan;;Tokopedia;
577;https://www.tokopedia.com/yangratu-mirahayati-lampung;YANGRATU MIRAHAYATI LAMPUNG;Kecantikan;Bandar Lampung;;Tokopedia;
578;https://www.tokopedia.com/skinnaza-pusat;SKINNAZA PUSAT;Kecantikan;Kab. Lampung Selatan;;Tokopedia;
579;https://www.tokopedia.com/keripik-pisang-asli-lampung;KERIPIK PISANG ASLI LAMPUNG;Makanan & Minuman;Kab. Pringsewu;;Tokopedia;
580;https://www.tokopedia.com/kinzashop26;KINZASHOP25;Kecantikan;Bandar Lampung;;Tokopedia;
581;https://www.tokopedia.com/ciara-beauty;Ciara Beauty;Kecantikan;Bandar Lampung;;Tokopedia;
582;https://www.tokopedia.com/isnackshop;isnack shop;Makanan & Minuman;Bandar Lampung;;Tokopedia;
583;https://www.tokopedia.com/dbestplaza2;Dbestplaza;Kecantikan;Bandar Lampung;;Tokopedia;
584;https://www.tokopedia.com/grahacomp;Graha Computer Lampung;Komputer & Laptop;Bandar Lampung;;Tokopedia;
585;https://www.tokopedia.com/grahacomp;Graha Computer Lampung;Komputer & Laptop;Bandar Lampung;;Tokopedia;
586;https://www.tokopedia.com/grahacomp;Graha Computer Lampung;Komputer & Laptop;Bandar Lampung;;Tokopedia;
587;https://www.tokopedia.com/grahacomp;Graha Computer Lampung;Komputer & Laptop;Bandar Lampung;;Tokopedia;
588;https://www.tokopedia.com/grahacomp;Graha Computer Lampung;Komputer & Laptop;Bandar Lampung;;Tokopedia;
589;https://www.tokopedia.com/grahacomp;Graha Computer Lampung;Komputer & Laptop;Bandar Lampung;;Tokopedia;
590;https://www.tokopedia.com/grahacomp;Graha Computer Lampung;Komputer & Laptop;Bandar Lampung;;Tokopedia;
591;https://www.tokopedia.com/grahacomp;Graha Computer Lampung;Komputer & Laptop;Bandar Lampung;;Tokopedia;
